"","OM_Titan","Gene Symbols","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NA.4735",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4736",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4737",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4738",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4739",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4740",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4741",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4742",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4743",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4744",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4745",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4746",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4747",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4748",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4749",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4750",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4751",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4752",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4753",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4754",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4755",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4756",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4757",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4758",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4759",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4760",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4761",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4762",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4763",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4764",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4765",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4766",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4767",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4768",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4769",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4770",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4771",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4772",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4773",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4774",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4775",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4776",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4777",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4778",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4779",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4780",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4781",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4782",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4783",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4784",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4785",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4786",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4787",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4788",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4789",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4790",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4791",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4792",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4793",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4794",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4795",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4796",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4797",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4798",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4799",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4800",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4801",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4802",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4803",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4804",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4805",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4806",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4807",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4808",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4809",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4810",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4811",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4812",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4813",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4814",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4815",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4816",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4817",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4818",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4819",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4820",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4821",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4822",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4823",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4824",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4825",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4826",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4827",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4828",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4829",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4830",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4831",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4832",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4833",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4834",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4835",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4836",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4837",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4838",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4839",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4840",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4841",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4842",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4843",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4844",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4845",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4846",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4847",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4848",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4849",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4850",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4851",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4852",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4853",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4854",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4855",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4856",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4857",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4858",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4859",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4860",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4861",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4862",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4863",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4864",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4865",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4866",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4867",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4868",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4869",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4870",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4871",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4872",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4873",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4874",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4875",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4876",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4877",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4878",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4879",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4880",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4881",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4882",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4883",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4884",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4885",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4886",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4887",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4888",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4889",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4890",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4891",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4892",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4893",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4894",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4895",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4896",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4897",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4898",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4899",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4900",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4901",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4902",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4903",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4904",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4905",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4906",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4907",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4908",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4909",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4910",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4911",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4912",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4913",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4914",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4915",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4916",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4917",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4918",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4919",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4920",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4921",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4922",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4923",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4924",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4925",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4926",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4927",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4928",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4929",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4930",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4931",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4932",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4933",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4934",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4935",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4936",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4937",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4938",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4939",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4940",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4941",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4942",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4943",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4944",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4945",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4946",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4947",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4948",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4949",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4950",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4951",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4952",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4953",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4954",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4955",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4956",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4957",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4958",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4959",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4960",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4961",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4962",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4963",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4964",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4965",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4966",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4967",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4968",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4969",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4970",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4971",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4972",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4973",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4974",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4975",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4976",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4977",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4978",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4979",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4980",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4981",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4982",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4983",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4984",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4985",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4986",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4987",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4988",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4989",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4990",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4991",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4992",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4993",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4994",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4995",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4996",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4997",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4998",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4999",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5000",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5001",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5002",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5003",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5004",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5005",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5006",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5007",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5008",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5009",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5010",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5011",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5012",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5013",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5014",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5015",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5016",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5017",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5018",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5019",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5020",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5021",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5022",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5023",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5024",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5025",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5026",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5027",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5028",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5029",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5030",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5031",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5032",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5033",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5034",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5035",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5036",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5037",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5038",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5039",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5040",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5041",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5042",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5043",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5044",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5045",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5046",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5047",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5048",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5049",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5050",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5051",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5052",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5053",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5054",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5055",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5056",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5057",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5058",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5059",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5060",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5061",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5062",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5063",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5064",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5065",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5066",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5067",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5068",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5069",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5070",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5071",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5072",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5073",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5074",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5075",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5076",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5077",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5078",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5079",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5080",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5081",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5082",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5083",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5084",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5085",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5086",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5087",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5088",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5089",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5090",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5091",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5092",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5093",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5094",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5095",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5096",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5097",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5098",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5099",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5100",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5101",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5102",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5103",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5104",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5105",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5106",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5107",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5108",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5109",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5110",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5111",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5112",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5113",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5114",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5115",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5116",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5117",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5118",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5119",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5120",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5121",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5122",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5123",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5124",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5125",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5126",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5127",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5128",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5129",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5130",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5131",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5132",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5133",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5134",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5135",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5136",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5137",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5138",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5139",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5140",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5141",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5142",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5143",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5144",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5145",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5146",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5147",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5148",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5149",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5150",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5151",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5152",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5153",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5154",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5155",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5156",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5157",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5158",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5159",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5160",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5161",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5162",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5163",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5164",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5165",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5166",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5167",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5168",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5169",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5170",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5171",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5172",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5173",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5174",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5175",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5176",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5177",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5178",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5179",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5180",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5181",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5182",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5183",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5184",NA,NA,NA,NA,NA,NA,NA,NA
