"","OM_Titan","Gene Symbols","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"5969","ENSRNOG00000012060","Gucy1b1",157.4491379,5.637977653,0.236721464,23.81692632,2.23e-125,5.58e-124
"5995","ENSRNOG00000012109","Otulinl",21.93348305,3.338293223,0.372680172,8.957528405,3.32e-19,1.66e-18
"6033","ENSRNOG00000012183","Glrx",6080.453761,6.523988171,0.059576694,109.5057107,0,0
"6079","ENSRNOG00000012280","Ptx3",193.6384233,5.31130352,0.176501807,30.09206311,6.15e-199,2.87e-197
"6091","ENSRNOG00000012302","Gucy1a1",89.06029537,4.597852337,0.272434605,16.87690275,6.65e-64,8.32e-63
"6101","ENSRNOG00000012325","Adk",2700.04835,2.261553752,0.053837172,42.00729095,0,0
"6108","ENSRNOG00000012344","Slc7a9",1.793668988,4.61682501,1.57540253,2.930568488,0.003383424,0.006893939
"6121","ENSRNOG00000012364","Prickle2",1453.798887,2.965046012,0.125082839,23.70465872,3.23e-124,7.85e-123
"6224","ENSRNOG00000012584","Aamdc",65.46141801,2.139270262,0.18289834,11.69649906,1.33e-31,9.44e-31
"6262","ENSRNOG00000012663","Mfsd6",25.58000307,2.030367866,0.317383886,6.397198971,1.58e-10,5.6e-10
"6274","ENSRNOG00000012686","Pomc",3.439155094,2.570501894,0.954980925,2.691678782,0.007109338,0.013883857
"6289","ENSRNOG00000012719","Tdrd12",8.751080293,2.93056361,0.561389793,5.220193963,1.79e-07,5.29e-07
"6336","ENSRNOG00000012795","Cables1",1189.163411,6.402673739,0.114661535,55.83976984,0,0
"6350","ENSRNOG00000012818","Ksr1",667.4154036,2.92517065,0.126996916,23.03339904,2.16e-117,4.96e-116
"6415","ENSRNOG00000012956","Tgm2",1762.365921,5.987510489,0.089400465,66.97404196,0,0
"6419","ENSRNOG00000012961","unkown",3.489522711,2.68472552,1.163250753,2.307950812,0.021001872,0.038066531
"6444","ENSRNOG00000013017","Arnt2",317.8230917,4.189914929,0.119484065,35.06672571,2.17e-269,1.52e-267
"6447","ENSRNOG00000013024","Csgalnact1",2319.398903,3.735967276,0.06166972,60.58025335,0,0
"6456","ENSRNOG00000013042","Htr1b",5.029471511,5.773418314,1.236975498,4.667366752,3.05e-06,8.27e-06
"6485","ENSRNOG00000013116","Spink5",3.305821827,5.998217845,1.415925808,4.236251512,2.27e-05,5.75e-05
"6506","ENSRNOG00000013172","Nr1h3",160.4102563,2.587050348,0.125083817,20.68253448,4.98e-95,9.13e-94
"6510","ENSRNOG00000013179","Tinagl1",353.4223891,2.111185744,0.096842618,21.8001721,2.31e-105,4.76e-104
"6558","ENSRNOG00000013279","LOC681458",12.69939622,2.199909521,0.458139361,4.80183479,1.57e-06,4.35e-06
"6575","ENSRNOG00000013309","Pik3ap1",10.50238549,2.711889778,0.612008434,4.431131379,9.37e-06,2.45e-05
"6587","ENSRNOG00000013328","Rbpms",37.57299351,5.436741506,0.418978196,12.97619199,1.67e-38,1.38e-37
"6633","ENSRNOG00000013426","Mrgprf",147.3745759,3.60975623,0.184040535,19.61391944,1.18e-85,1.96e-84
"6690","ENSRNOG00000013541","Sh2d4a",26.27146088,4.087958865,0.397872879,10.2745351,9.18e-25,5.44e-24
"6694","ENSRNOG00000013552","Scd",128.4350868,2.511558522,0.172314755,14.57541187,4.03e-48,3.97e-47
"6696","ENSRNOG00000013555","Ankrd55",13.61044582,5.469155318,0.682467454,8.013796534,1.11e-15,4.91e-15
"6701","ENSRNOG00000013566","LOC690206",1.546766383,3.813038054,1.701308686,2.241238222,0.025010648,0.044788742
"6762","ENSRNOG00000013707","Spata13",751.5895116,3.198699294,0.09695362,32.99205621,1.06e-238,6.12e-237
"6780","ENSRNOG00000013742","Large1",5438.130897,2.092095694,0.054704617,38.24349429,0,0
"6840","ENSRNOG00000013862","Dusp2",27.19972878,2.60359572,0.331974578,7.842756325,4.41e-15,1.9e-14
"6852","ENSRNOG00000013886","Fyb1",3.705651964,2.423158992,0.880290726,2.752680361,0.005910958,0.011646859
"6894","ENSRNOG00000013963","Il6st",7148.346593,2.055612978,0.135270031,15.19636661,3.74e-52,3.96e-51
"6928","ENSRNOG00000014030","Synm",813.8761217,4.424220485,0.10201134,43.3698889,0,0
"6932","ENSRNOG00000014037","Dcun1d3",910.4316417,2.243235986,0.085305379,26.2965361,2.1e-152,6.71e-151
"6963","ENSRNOG00000014090","Retsat",3271.693683,2.030285993,0.042984844,47.23260145,0,0
"6991","ENSRNOG00000014149","Npy1r",86.80271003,2.164309088,0.229981889,9.410780534,4.92e-21,2.6e-20
"7013","ENSRNOG00000014182","Tns1",9063.622426,2.548345686,0.179341137,14.20948769,8e-46,7.58e-45
"7032","ENSRNOG00000014215","Klf9",2002.51267,3.203492079,0.090630635,35.34668042,1.13e-273,8.06e-272
"7081","ENSRNOG00000014314","Slc39a4",16.43576339,2.100396255,0.34634877,6.064396453,1.32e-09,4.45e-09
"7120","ENSRNOG00000014378","Il1r2",36.79413214,7.621672917,0.753424302,10.11604338,4.69e-24,2.72e-23
"7127","ENSRNOG00000014398","Scara5",1917.042424,7.736331509,0.120778661,64.05379413,0,0
"7201","ENSRNOG00000014532","Lbp",216.6777779,6.854921037,0.273465822,25.06682918,1.14e-138,3.25e-137
"7206","ENSRNOG00000014549","Arhgef26",37.568002,2.556633838,0.310999153,8.220709982,2.02e-16,9.2e-16
"7285","ENSRNOG00000014684","Npr1",9.216683766,2.401894581,0.51265865,4.685173225,2.8e-06,7.61e-06
"7308","ENSRNOG00000014723","Cbfa2t3",2.474035876,2.490001653,0.978389635,2.545000034,0.010927773,0.020689148
"7367","ENSRNOG00000014851","Col4a4",26.38972432,3.16295251,0.373690298,8.464101218,2.58e-17,1.21e-16
"7377","ENSRNOG00000014867","Synpo2",70.77250857,3.81059568,0.218386083,17.44889428,3.51e-68,4.69e-67
"7400","ENSRNOG00000014907","Aldh8a1",12.21739468,3.002552785,0.51972681,5.777175099,7.6e-09,2.44e-08
"7419","ENSRNOG00000014956","Slc11a1",24.81654415,2.44555883,0.353918088,6.90995717,4.85e-12,1.84e-11
"7454","ENSRNOG00000015033","Mxd4",5509.823832,2.724491512,0.040564982,67.16363118,0,0
"7455","ENSRNOG00000015035","Myo7b",2.745632668,5.529801246,1.456245241,3.797300819,0.00014628,0.000345649
"7456","ENSRNOG00000015036","Ccn2",125266.2654,2.003795969,0.03246086,61.72960269,0,0
"7458","ENSRNOG00000015051","Golga7b",3.223354315,3.701414987,0.974824694,3.79700577,0.000146454,0.000346017
"7471","ENSRNOG00000015075","Stc1",280.2548071,5.986827214,0.184118067,32.51623976,6.29e-232,3.52e-230
"7474","ENSRNOG00000015078","Ifitm3",5228.651036,2.440583111,0.0707407,34.50040947,7.91e-261,5.31e-259
"7478","ENSRNOG00000015084","Necab2",16.87217998,6.845726167,0.903134911,7.579959633,3.46e-14,1.44e-13
"7514","ENSRNOG00000015156","Gal",1.500341524,4.241252076,1.627326786,2.606269442,0.009153442,0.017565121
"7517","ENSRNOG00000015159","Slc9a3",7.833478489,5.279669249,0.885117577,5.964935493,2.45e-09,8.1e-09
"7527","ENSRNOG00000015184","Clic3",7.565284227,2.721916653,0.645721276,4.215312012,2.49e-05,6.3e-05
"7547","ENSRNOG00000015222","unkown",219.7211243,7.213983537,0.280668022,25.7029051,1.08e-145,3.25e-144
"7594","ENSRNOG00000015310","Lrrc32",644.3769131,6.239380931,0.127465591,48.94953137,0,0
"7613","ENSRNOG00000015354","Aox1",540.6900025,2.155163739,0.118420708,18.19921344,5.24e-74,7.54e-73
"7616","ENSRNOG00000015365","Col4a3",403.8465781,3.06338115,0.16142838,18.9767199,2.66e-80,4.11e-79
"7634","ENSRNOG00000015406","Pgm5",2761.750394,2.665526342,0.049625195,53.71316636,0,0
"7637","ENSRNOG00000015410","Aspn",1452.95311,2.681267668,0.066523805,40.30538652,0,0
"7638","ENSRNOG00000015411","Apobec1",9.902628971,5.126330963,0.778074393,6.588484354,4.44e-11,1.61e-10
"7689","ENSRNOG00000015505","Mfap5",4309.548805,4.54879902,0.067460112,67.42946118,0,0
"7718","ENSRNOG00000015566","Atp6v1e2",12.18886415,2.836258923,0.522690135,5.426272155,5.75e-08,1.75e-07
"7723","ENSRNOG00000015577","Lpar6",168.0890775,2.831267814,0.13701891,20.66333634,7.41e-95,1.35e-93
"7762","ENSRNOG00000015654","Ghr",353.0695766,2.13687236,0.101556179,21.04128361,2.75e-98,5.22e-97
"7764","ENSRNOG00000015658","Sorbs1",1680.682546,2.247174495,0.145691133,15.42423653,1.12e-53,1.22e-52
"7785","ENSRNOG00000015695","Sult5a1",136.3627686,2.366531328,0.136919949,17.28405063,6.2e-67,8.14e-66
"7798","ENSRNOG00000015724","Gucy2g",1.82996369,2.932445966,1.207437171,2.428653047,0.015155027,0.028093861
"7804","ENSRNOG00000015736","Dhrs3",722.3013314,3.616371253,0.083951658,43.07682933,0,0
"7862","ENSRNOG00000015880","Dpep1",913.9645792,5.90271235,0.105953851,55.71022001,0,0
"7871","ENSRNOG00000015904","Wfdc1",2847.047061,3.860116594,0.05640053,68.44113995,0,0
"7896","ENSRNOG00000015972","Ano5",71.16948874,2.567583023,0.199388152,12.87730989,6.04e-38,4.95e-37
"7917","ENSRNOG00000016021","Lims2",1474.010362,4.708829567,0.073928683,63.69421649,0,0
"7951","ENSRNOG00000016091","Tmem169",70.06745564,4.818677663,0.295424453,16.31103183,8.24e-60,9.8e-59
"7954","ENSRNOG00000016099","Id4",875.2059883,2.215451024,0.085649606,25.86644737,1.59e-147,4.84e-146
"8061","ENSRNOG00000016281","Col4a1",2012.600969,3.57072858,0.108974562,32.76662461,1.76e-235,1e-233
"8089","ENSRNOG00000016331","unkown",1.027861775,3.760005527,1.618318134,2.323403198,0.020157502,0.036653576
"8099","ENSRNOG00000016351","Frrs1",1072.534638,2.511846968,0.057135727,43.96280729,0,0
"8109","ENSRNOG00000016366","Colec12",778.519073,2.837984392,0.088098212,32.21387051,1.13e-227,6.21e-226
"8116","ENSRNOG00000016378","Map3k8",35.05175772,2.191127567,0.311111182,7.042908427,1.88e-12,7.28e-12
"8138","ENSRNOG00000016413","Pstpip1",5.476506992,2.9960534,0.724191809,4.137099267,3.52e-05,8.78e-05
"8184","ENSRNOG00000016494","Tmem204",676.2888366,3.446807191,0.087959231,39.18641821,0,0
"8206","ENSRNOG00000016538","Itga8",3091.209013,4.113440528,0.094203707,43.66537877,0,0
"8260","ENSRNOG00000016623","Tmeff2",935.8951267,3.711671595,0.070720989,52.48331015,0,0
"8262","ENSRNOG00000016625","Slc22a2",9.834924702,2.769389622,0.557245674,4.969782179,6.7e-07,1.9e-06
"8264","ENSRNOG00000016628","Scgn",4.634953187,2.864220911,0.803789975,3.563394669,0.00036609,0.000833484
"8302","ENSRNOG00000016695","Mmp2",15898.23993,2.096107953,0.026845097,78.08159369,0,0
"8333","ENSRNOG00000016752","Crispld2",19339.82403,7.90038626,0.061232427,129.0229157,0,0
"8336","ENSRNOG00000016756","Ptgir",97.09684268,3.569597422,0.183985792,19.40148416,7.5e-84,1.22e-82
"8342","ENSRNOG00000016769","Rab38",3.247707332,5.364117757,1.350451586,3.972091865,7.12e-05,0.000173169
"8440","ENSRNOG00000016950","Otud1",164.8322896,2.521604505,0.136155541,18.52002854,1.42e-76,2.12e-75
"8491","ENSRNOG00000017048","Prl8a2",1.815018237,6.195793461,2.499304024,2.479007516,0.013174853,0.024636011
"8506","ENSRNOG00000017072","Slc16a14",840.9260066,2.318591844,0.087323822,26.55165327,2.46e-155,8.05e-154
"8507","ENSRNOG00000017073","Ca9",474.9929612,2.752029886,0.095254613,28.89130314,1.54e-183,6.27e-182
"8518","ENSRNOG00000017089","Prl6a1",3.154632831,4.467123065,1.278630634,3.493677491,0.000476416,0.001071721
"8577","ENSRNOG00000017198","Hif3a",54.16937607,9.233329202,1.036922596,8.9045501,5.36e-19,2.66e-18
"8583","ENSRNOG00000017212","Spsb1",1789.130078,2.138965358,0.047140317,45.37443712,0,0
"8591","ENSRNOG00000017226","Slc2a4",22.00035966,2.547338652,0.39245381,6.490798625,8.54e-11,3.05e-10
"8631","ENSRNOG00000017307","Prss23",42223.44299,2.170098526,0.029952579,72.45114125,0,0
"8634","ENSRNOG00000017311","Me3",135.2042259,3.054446251,0.173733188,17.58124795,3.43e-69,4.65e-68
"8714","ENSRNOG00000017477","Mmp23",232.0742826,2.783652274,0.115707971,24.05756709,6.96e-128,1.77e-126
"8717","ENSRNOG00000017484","Gja5",1915.81174,6.299067632,0.091738419,68.663355,0,0
"8743","ENSRNOG00000017525","Epha1",43.89625478,2.701428005,0.255586941,10.56950717,4.13e-26,2.55e-25
"8791","ENSRNOG00000017625","Htr2b",23.6195311,5.465983937,0.640297999,8.536625043,1.38e-17,6.54e-17
"8819","ENSRNOG00000017684","Fbxl22",180.4963258,2.386777701,0.149665452,15.94741922,2.97e-57,3.43e-56
"8824","ENSRNOG00000017693","Slc2a5",38.55557264,3.257446305,0.318838077,10.21661633,1.67e-24,9.81e-24
"8864","ENSRNOG00000017767","Irag1",1308.913328,3.205174741,0.113662682,28.19900679,6.01e-175,2.3e-173
"8870","ENSRNOG00000017783","Sfrp1",7.384993567,4.136250527,0.701608479,5.895382758,3.74e-09,1.22e-08
"8882","ENSRNOG00000017808","Klf15",436.9247914,7.51396616,0.219130629,34.28989461,1.11e-257,7.35e-256
"8886","ENSRNOG00000017819","Cd14",642.5102213,3.167957822,0.101831304,31.10986204,1.77e-212,8.94e-211
"8956","ENSRNOG00000017933","Ccdc3",1.227334324,4.998610929,1.943067506,2.572535908,0.010095648,0.019232751
"8971","ENSRNOG00000017959","Cfap100",238.7249456,3.821289313,0.130391596,29.30625472,8.63e-189,3.72e-187
"9064","ENSRNOG00000018126","Abca1",745.9993195,2.775497891,0.129210976,21.48035694,2.38e-102,4.75e-101
"9119","ENSRNOG00000018233","Gas6",16861.36549,3.617513683,0.03512928,102.9771653,0,0
"9136","ENSRNOG00000018266","Slc23a3",9.10759467,2.104501982,0.546785787,3.848860071,0.000118669,0.000282588
"9144","ENSRNOG00000018282","Gda",5111.485389,3.299291261,0.111820877,29.50514566,2.47e-191,1.09e-189
"9177","ENSRNOG00000018338","Vwa1",589.877958,2.199214647,0.076081393,28.90607771,1e-183,4.1e-182
"9182","ENSRNOG00000018346","Agtr1a",32.52175702,8.390528597,1.06228515,7.898565274,2.82e-15,1.23e-14
"9270","ENSRNOG00000018494","Ppp1r3c",512.1346245,2.932076767,0.095628001,30.66127837,1.87e-206,9.16e-205
"9337","ENSRNOG00000018644","Slc6a7",40.00455435,4.636516537,0.424831926,10.91376671,9.91e-28,6.35e-27
"9374","ENSRNOG00000018700","Mobp",1.207177838,3.582217539,1.613858138,2.219660734,0.026441806,0.047144633
"9377","ENSRNOG00000018706","Il15ra",15.5514562,7.422415816,1.080195575,6.871362918,6.36e-12,2.4e-11
"9396","ENSRNOG00000018740","Ugt1a3",1008.103448,3.289189225,0.073030008,45.03887255,0,0
"9466","ENSRNOG00000018854","Nppc",7.423028881,7.248348515,1.306310826,5.548716562,2.88e-08,8.93e-08
"9467","ENSRNOG00000018859","Pik3ip1",354.9020381,2.560848228,0.099922905,25.62824029,7.39e-145,2.2e-143
"9492","ENSRNOG00000018911","Pfkfb3",1845.796082,3.636047233,0.072969832,49.82945891,0,0
"9494","ENSRNOG00000018915","Tagap",3.015192031,2.519021209,0.986367441,2.553836536,0.010654326,0.020218624
"9506","ENSRNOG00000018937","Gstm7",2709.026923,2.521270741,0.065721442,38.36298587,0,0
"9509","ENSRNOG00000018940","Slc28a1",10.54270593,4.838856884,0.696375317,6.948633544,3.69e-12,1.41e-11
"9516","ENSRNOG00000018951","Col4a5",2612.704824,2.338691547,0.068128569,34.32761899,3.04e-258,2.02e-256
"9549","ENSRNOG00000019009","Arrdc2",164.3198062,3.661265081,0.162472159,22.53472287,1.9e-112,4.18e-111
"9573","ENSRNOG00000019058","Gstm3",2.133926013,4.779404438,1.468624839,3.254339917,0.001136562,0.002453238
"9713","ENSRNOG00000019305","Sh3tc2",81.08758975,2.500130557,0.232903973,10.73459814,7e-27,4.4e-26
"9735","ENSRNOG00000019342","Sult1a1",256.303493,7.343987299,0.270473025,27.15238352,2.37e-162,8.29e-161
"9752","ENSRNOG00000019372","Pc",435.518792,2.371977428,0.080455403,29.48189092,4.91e-191,2.16e-189
"9818","ENSRNOG00000019486","Trpv1",10.55850644,2.043573774,0.555066987,3.681670542,0.000231711,0.00053791
"9911","ENSRNOG00000019659","Aspa",26.78395362,3.666395169,0.384630867,9.532243719,1.54e-21,8.27e-21
"9945","ENSRNOG00000019718","Galnt15",1.871928532,4.093064228,1.768211027,2.314805283,0.020623591,0.03743907
"9947","ENSRNOG00000019721","Ypel3",994.4404762,2.386243994,0.070234351,33.97545442,5.13e-253,3.26e-251
"10038","ENSRNOG00000019902","Folr1",25.03389622,2.147093854,0.32480524,6.610403987,3.83e-11,1.39e-10
"10049","ENSRNOG00000019926","Ramp1",1458.471194,3.347220166,0.091449633,36.6017891,2.68e-293,2.2e-291
"10111","ENSRNOG00000020025","Slc29a2",679.3460624,2.301733924,0.085926308,26.78730169,4.54e-158,1.54e-156
"10115","ENSRNOG00000020030","Crlf1",2338.419599,3.094650861,0.073280017,42.23048773,0,0
"10198","ENSRNOG00000020197","Cd248",4642.639197,2.124025244,0.054808789,38.75336916,0,0
"10220","ENSRNOG00000020246","Myl9",8291.225745,2.562490861,0.052560373,48.75328496,0,0
"10255","ENSRNOG00000020305","unkown",36.64920339,8.076231033,0.868604811,9.297934954,1.43e-20,7.47e-20
"10279","ENSRNOG00000020349","Rab3il1",125.08005,2.319302916,0.170930984,13.56865125,6.14e-42,5.44e-41
"10330","ENSRNOG00000020425","Stim1",1508.168293,2.131488449,0.058711606,36.30437965,1.38e-288,1.09e-286
"10336","ENSRNOG00000020434","Ascl2",7.899197779,3.588999957,0.699985873,5.127246268,2.94e-07,8.57e-07
"10339","ENSRNOG00000020440","Fads2",678.9328512,2.120295452,0.098631187,21.49721112,1.65e-102,3.31e-101
"10349","ENSRNOG00000020456","Nucb2",6744.189656,2.241352552,0.029029887,77.20844889,0,0
"10405","ENSRNOG00000020562","Slc22a18",255.2632969,2.644056724,0.118891839,22.23917759,1.44e-109,3.08e-108
"10412","ENSRNOG00000020579","Col7a1",203.0234585,4.581458443,0.159461942,28.73073276,1.58e-181,6.34e-180
"10415","ENSRNOG00000020585","Tbxa2r",421.7318142,3.175529091,0.113633356,27.94539552,7.5e-172,2.8e-170
"10440","ENSRNOG00000020621","Dcst1",11.39828708,3.156753956,0.665951535,4.740215754,2.13e-06,5.86e-06
"10515","ENSRNOG00000020733","Camp",1.619779366,4.920835244,1.750800921,2.81061952,0.004944622,0.00984913
"10607","ENSRNOG00000020904","Cdc42ep2",286.9824581,3.124301374,0.116535105,26.80995879,2.47e-158,8.39e-157
"10628","ENSRNOG00000020948","Pth1r",27.5472477,2.19335935,0.393748708,5.570454725,2.54e-08,7.92e-08
"10644","ENSRNOG00000020989","Tm7sf2",251.8732426,2.250608506,0.107767044,20.88401456,7.48e-97,1.4e-95
"10651","ENSRNOG00000020998","AABR07006283.1",2.566163566,3.002331882,1.111066352,2.702207548,0.006888075,0.013475727
"10708","ENSRNOG00000021086","Dtx4",103.1745594,4.648145959,0.229412186,20.26111187,2.83e-91,5e-90
"10718","ENSRNOG00000021098","Rasgrp2",45.82242362,4.629031945,0.320161589,14.45842382,2.22e-47,2.16e-46
"10779","ENSRNOG00000021198","unkown",2.848170505,2.172040957,0.975355898,2.226921436,0.025952525,0.046324289
"10782","ENSRNOG00000021201","Txnip",2283.857522,2.089114911,0.05503332,37.96091037,0,0
"10820","ENSRNOG00000021261","Rassf2",247.432058,5.806863451,0.197224321,29.44293797,1.55e-190,6.79e-189
"10846","ENSRNOG00000021318","Epas1",3312.115073,10.77045927,0.228822486,47.06905981,0,0
"10847","ENSRNOG00000021323","Ca13",338.0335085,4.278644297,0.119127197,35.91660352,1.68e-282,1.27e-280
"10855","ENSRNOG00000021355","Ca6",14.69521368,2.316411899,0.452645855,5.117492786,3.1e-07,9.01e-07
"10865","ENSRNOG00000021384","Ankrd44",464.848431,2.839448673,0.144558813,19.64216931,6.75e-86,1.12e-84
"10873","ENSRNOG00000021403","unkown",15757.8172,2.781997531,0.027933056,99.59517157,0,0
"10891","ENSRNOG00000021468","Grm8",1.670062419,3.7395975,1.567998564,2.384949569,0.017081463,0.031443237
"10909","ENSRNOG00000021524","Mrap",1.694832954,4.062829907,1.613614176,2.517844703,0.011807537,0.022237448
"10928","ENSRNOG00000021589","Nexmif",32.90905526,3.65554976,0.345633539,10.57637454,3.84e-26,2.37e-25
"10940","ENSRNOG00000021657","Pld6",7.839157229,5.205288161,0.944515733,5.511065597,3.57e-08,1.1e-07
"10962","ENSRNOG00000021714","Cibar2",3.785388175,3.888864944,1.239502852,3.137439288,0.001704306,0.003608572
"10964","ENSRNOG00000021719","Slfn5",1333.963612,2.947197383,0.087039653,33.86039897,2.55e-251,1.6e-249
"11009","ENSRNOG00000021840","Cped1",582.6625077,3.227597658,0.083147101,38.81792175,0,0
"11036","ENSRNOG00000021919","Rhoj",3706.352936,2.625428438,0.043826323,59.90528721,0,0
"11037","ENSRNOG00000021924","Cyp2c22",13.26714759,8.077815798,1.254306058,6.440067596,1.19e-10,4.25e-10
"11067","ENSRNOG00000022067","Tlr5",463.3869927,2.212099973,0.127336119,17.37213283,1.34e-67,1.78e-66
"11069","ENSRNOG00000022081","Ddi1",1.2953396,5.270140519,2.054942141,2.564617472,0.010328961,0.019633127
"11108","ENSRNOG00000022239","Trarg1",20.28732677,8.67603552,1.213912387,7.1471678,8.86e-13,3.48e-12
"11171","ENSRNOG00000022432","Tmem59l",42.68705555,2.079851994,0.33075216,6.28824916,3.21e-10,1.12e-09
"11197","ENSRNOG00000022523","Fkbp5",6432.515906,3.726031154,0.041581187,89.60858093,0,0
"11228","ENSRNOG00000022636","Alpk1",257.7146084,2.05208025,0.121758866,16.85364132,9.86e-64,1.23e-62
"11236","ENSRNOG00000022673","Slc22a20",13.18422872,2.438878568,0.566913268,4.302031202,1.69e-05,4.32e-05
"11261","ENSRNOG00000022737","LOC691970",3.760118376,3.953005297,1.02866564,3.842847612,0.000121615,0.000289308
"11268","ENSRNOG00000022760","Rubcnl",8.871563033,3.43234862,0.578073975,5.937559501,2.89e-09,9.54e-09
"11289","ENSRNOG00000022822","Fam169b",215.7967712,6.490334457,0.226020242,28.71572209,2.43e-181,9.72e-180
"11365","ENSRNOG00000023116","Agmo",37.39877725,3.599302936,0.298632858,12.05260185,1.88e-33,1.39e-32
"11372","ENSRNOG00000023148","Col11a1",24800.39659,2.748849274,0.084491659,32.53397195,3.53e-232,1.98e-230
"11374","ENSRNOG00000023151","Scgb2a1",49.67236906,4.608659319,0.335429874,13.73956132,5.88e-43,5.31e-42
"11390","ENSRNOG00000023214","Il20rb",63.55922468,3.638427659,0.218043359,16.68671624,1.64e-62,2.02e-61
"11398","ENSRNOG00000023257","Adamts9",600.1979179,4.275642372,0.104758156,40.81441039,0,0
"11496","ENSRNOG00000023566","Vwa3b",31.61050879,2.135034847,0.336834863,6.338520974,2.32e-10,8.14e-10
"11515","ENSRNOG00000023643","Mmp17",118.7385126,3.195859691,0.169071544,18.90241033,1.09e-79,1.68e-78
"11524","ENSRNOG00000023686","Upk3b",3.291811743,2.780120042,0.949509862,2.927952783,0.003412019,0.00694762
"11545","ENSRNOG00000023803","Cmya5",32.62145446,2.708902808,0.30954909,8.751125083,2.11e-18,1.03e-17
"11553","ENSRNOG00000023828","LOC680875",3.232013232,2.954472467,1.148695817,2.572023353,0.010110607,0.019255351
"11587","ENSRNOG00000023972","Col4a2",1866.853222,3.204040679,0.136400636,23.48992474,5.17e-122,1.24e-120
"11614","ENSRNOG00000024082","Gldn",13291.60312,2.326798789,0.047692018,48.7880126,0,0
"11704","ENSRNOG00000024435","Galnt17",1309.281494,2.119017999,0.10542027,20.1006695,7.28e-90,1.26e-88
